ID,LST_num,condition,puzzles,solutions
1522,,Quaternary,0350012400034000,4
1523,,Quaternary,3000031400521003,3
1524,,Quaternary,1300340000400050,3
1525,,Quaternary,3000045000024003,3
1526,,Quaternary,1400400000400005,4
1527,,Quaternary,0020430001031250,3
1528,,Quaternary,0500020030000013,3
1529,,Quaternary,4050020000020400,2
1530,,Quaternary,1042040101204500,2
1531,,Quaternary,1005000203403000,3
1532,,Quaternary,3001025020434002,3
1533,,Quaternary,1340502000130030,3
1534,,Quaternary,0104500030414312,1
1535,,Quaternary,0001100320300350,1
1536,,Quaternary,1003020405404030,3
1537,,Quaternary,0300200002000054,2
1538,,Quaternary,5010400101030030,3
1539,,Quaternary,1000203003105001,3
1540,,Quaternary,0050040000044010,4
1541,,Quaternary,2031500403400003,3
1542,,Quaternary,1040230405003001,1
1543,,Quaternary,3001015400030040,3
1544,,Quaternary,1420305023044200,4
1545,,Quaternary,1423503000043240,4
1546,,Quaternary,0003000025004030,3
1547,,Quaternary,0540000310300400,3
1548,,Quaternary,1000300000520100,1
1549,,Quaternary,1500200400010040,4
1550,,Quaternary,1400314220050201,4
1551,,Quaternary,2300000200100050,2
1552,,Quaternary,0002200030000510,2
1553,,Quaternary,1020520000400004,4
1554,,Quaternary,0002120000400050,2
1555,,Quaternary,4020043221430510,2
1556,,Quaternary,0400004205040020,2
1557,,Quaternary,5001004020000410,4
1558,,Quaternary,5310040010400034,4
1559,,Quaternary,1500003001003000,3
1560,,Quaternary,0001100020400050,1
1561,,Quaternary,0020300023040050,3
1562,,Quaternary,0040501001041020,4
1563,,Quaternary,2003000003201050,3
1564,,Quaternary,4302324021040453,2
1565,,Quaternary,0503001002001004,1
1566,,Quaternary,4021204005040410,2
1567,,Quaternary,0041200040150020,2
1568,,Quaternary,4000040330000510,3
1569,,Quaternary,4002000503003000,3
1570,,Quaternary,2004004300500102,2
1571,,Quaternary,0000100541300300,3
1572,,Quaternary,0400300120054010,4
1573,,Quaternary,0403003250001000,3
1574,,Quaternary,0320300220434500,2
1575,,Quaternary,0300000450200400,4
1576,,Quaternary,0501000220300403,2
1577,,Quaternary,0002300004502100,2
1578,,Quaternary,1300002400054010,1
1579,,Quaternary,1020003253000200,2
1580,,Quaternary,0002042030405010,2
1581,,Quaternary,4005000203003040,3
1582,,Quaternary,0412053000002000,2
1583,,Quaternary,0405100000133000,1
1584,,Quaternary,0050000220004010,2
1585,,Quaternary,0001301025000000,1
1586,,Quaternary,0502201000001000,1
1587,,Quaternary,4000001500020040,4
1588,,Quaternary,0003001023051030,1
1589,,Quaternary,2431314242000050,2
1590,,Quaternary,1302300440000530,4
1591,,Quaternary,2003020000300350,2
1592,,Quaternary,0250000020044000,4
1593,,Quaternary,0020010523000000,2
1594,,Quaternary,0320200000050003,2
1595,,Quaternary,3100004220054010,1
1596,,Quaternary,0030000000034500,3
1597,,Quaternary,0103021020051002,1
1598,,Quaternary,0001001520400200,2
1599,,Quaternary,1032000003050010,1
1600,,Quaternary,0300213400153020,3
1601,,Quaternary,1023013020500001,1
1602,,Quaternary,3400000440300050,4
1603,,Quaternary,3100000450300423,4
1604,,Quaternary,0000150020040040,4
1605,,Quaternary,1000005403003200,3
1606,,Quaternary,0130031430051000,1
1607,,Quaternary,1040430001000025,1
1608,,Quaternary,1403320020400052,3
1609,,Quaternary,0002103425000003,3
1610,,Quaternary,0005100001000304,1
1611,,Quaternary,1002000050400200,2
1612,,Quaternary,0021014020000500,2
1613,,Quaternary,0401500000403004,4
1614,,Quaternary,1423400220403504,2
1615,,Quaternary,0423000540000040,4
1616,,Quaternary,2000024001504002,2
1617,,Quaternary,0003300000100150,3
1618,,Quaternary,3041100323044052,3
1619,,Quaternary,2000000205043020,2
1620,,Quaternary,1300400520300000,3
1621,,Quaternary,5002240002410000,4
1622,,Quaternary,0310340000000054,3
1623,,Quaternary,1403010200504001,1
1624,,Quaternary,0420000500014000,4
1625,,Quaternary,0103205000000300,3
1626,,Quaternary,4000300020340502,3
1627,,Quaternary,4103540032010014,1
1628,,Quaternary,0304050100200002,2
1629,,Quaternary,0002100323400510,2
1630,,Quaternary,3000010520000430,3
1631,,Quaternary,3010040025400032,3
1632,,Quaternary,0540100000314013,1
1633,,Quaternary,1004205302300400,4
1634,,Quaternary,0004120005204000,4
1635,,Quaternary,0052300013000400,3
1636,,Quaternary,0051000220004200,2
1637,,Quaternary,3020005004014003,4
1638,,Quaternary,4302015420000043,2
1639,,Quaternary,4105103030400014,3
1640,,Quaternary,1203040141000354,1
1641,,Quaternary,0400200000405000,4
1642,,Quaternary,0005130002104100,1
1643,,Quaternary,0000200300154200,2
1644,,Quaternary,0003001030050100,1
1645,,Quaternary,1000021000040005,1
1646,,Quaternary,0000050321000020,2
1647,,Quaternary,0003500020040430,3
1648,,Quaternary,3000005403000003,3
1649,,Quaternary,1000001040050100,1
1650,,Quaternary,4021041020035200,1
1651,,Quaternary,0043000403200500,4
1652,,Quaternary,0450300000430000,3
1653,,Quaternary,0002200530000030,3
1654,,Quaternary,4010350003000004,4
1655,,Quaternary,0025430001003000,3
1656,,Quaternary,0002003030000015,3
1657,,Quaternary,3020230000500013,3
1658,,Quaternary,3001100440300050,1
1659,,Quaternary,3002000440010150,4
1660,,Quaternary,0310000050030100,1
1661,,Quaternary,0023410220040500,2
1662,,Quaternary,0530012423004013,4
1663,,Quaternary,5240031440320423,3
1664,,Quaternary,4020020050400002,2
1665,,Quaternary,1342200135200013,1
1666,,Quaternary,4312324101501003,3
1667,,Quaternary,1020000440050100,1
1668,,Quaternary,5000200000010010,1
1669,,Quaternary,0310020120000450,2
1670,,Quaternary,1500000023400014,4
1671,,Quaternary,0000150003400004,4
1672,,Quaternary,2300000500040030,3
1673,,Quaternary,5300002010000002,2
1674,,Quaternary,3040200541300403,4
1675,,Quaternary,3050140000014132,1
1676,,Quaternary,1043302000000450,3
1677,,Quaternary,1030040001434500,3
1678,,Quaternary,0102200405204000,4
1679,,Quaternary,2031350403020013,1
1680,,Quaternary,0504002020000410,2
1681,,Quaternary,1300302020004500,2
1682,,Quaternary,0340010200541000,1
1683,,Quaternary,0003003050004310,3
1684,,Quaternary,2000020003150020,2
1685,,Quaternary,0400004220040500,2
1686,,Quaternary,0000300002050030,3
1687,,Quaternary,2300023430020050,2
1688,,Quaternary,3042000450000400,4
1689,,Quaternary,0005100400103100,1
1690,,Quaternary,1302000440000520,4
1691,,Quaternary,1302425004033000,3
1692,,Quaternary,1243000000043500,4
1693,,Quaternary,2000050100200040,2
1694,,Quaternary,2100400100501000,1
1695,,Quaternary,0002001045000024,2
1696,,Quaternary,0001001052000020,1
1697,,Quaternary,5010030000230002,3
1698,,Quaternary,2003050000241302,2
1699,,Quaternary,2000000200344050,2
1700,,Quaternary,0400004000050302,4
1701,,Quaternary,5000004000041000,4
1702,,Quaternary,4000035000000004,4
1703,,Quaternary,0050000400204000,4
1704,,Quaternary,4001240000350000,4
1705,,Quaternary,3020021053400134,1
1706,,Quaternary,1030005420004203,2
1707,,Quaternary,0100400000043500,4
1708,,Quaternary,0103120004214052,1
1709,,Quaternary,0354200000020030,2
1710,,Quaternary,1340200542000400,4
1711,,Quaternary,0503302123044132,2
1712,,Quaternary,1423001202410500,1
1713,,Quaternary,1300400100153000,3
1714,,Quaternary,0051200000404002,2
1715,,Quaternary,0300100420403501,4
1716,,Quaternary,0050040020040130,4
1717,,Quaternary,0350100000044010,4
1718,,Quaternary,3040000341301005,4
1719,,Quaternary,0050000220000040,2
1720,,Quaternary,0340000450002400,4
1721,,Quaternary,0423501002412104,4
1722,,Quaternary,1020000203410500,2
1723,,Quaternary,4320200300503004,3
1724,,Quaternary,2000120000050020,2
1725,,Quaternary,0103023020005400,3
1726,,Quaternary,0200100504000043,4
1727,,Quaternary,0103103030050010,1
1728,,Quaternary,1050020040020104,2
1729,,Quaternary,2000000304204005,2
1730,,Quaternary,0350300100021000,1
1731,,Quaternary,0301310000050032,3
1732,,Quaternary,1003201400415100,4
1733,,Quaternary,0501300000340410,3
1734,,Quaternary,0024500020010240,4
1735,,Quaternary,1200003430020051,2
1736,,Quaternary,3001030020504003,3
1737,,Quaternary,1503302020144132,2
1738,,Quaternary,0054100320000100,1
1739,,Quaternary,3142200302301500,3
1740,,Quaternary,0001001010040500,1
1741,,Quaternary,0053200002404030,2
1742,,Quaternary,4000020530000034,3
1743,,Quaternary,1030040020434502,3
1744,,Quaternary,0023500023001030,3
1745,,Quaternary,2500123034214012,1
1746,,Quaternary,0001034205344013,1
1747,,Quaternary,0003304003042500,4
1748,,Quaternary,1304003052000040,4
1749,,Quaternary,0401010000004050,1
1750,,Quaternary,1000302020000105,2
1751,,Quaternary,3000100405020413,1
1752,,Quaternary,1000500400430301,3
1753,,Quaternary,0305001200001000,1
1754,,Quaternary,0002301040050100,1
1755,,Quaternary,2000020040201005,2
1756,,Quaternary,3050001400021400,4
1757,,Quaternary,4312024320305400,3
1758,,Quaternary,3402500320400030,4
1759,,Quaternary,4310540100030034,3
1760,,Quaternary,1304400220000250,4
1761,,Quaternary,0350000110000000,1
1762,,Quaternary,4100005420001040,1
1763,,Quaternary,4010002521001000,1
1764,,Quaternary,1000200402450100,1
1765,,Quaternary,0302005020044010,2
1766,,Quaternary,4012300501000030,1
1767,,Quaternary,1023310223140050,3
1768,,Quaternary,0001001401305420,1
1769,,Quaternary,0052000010000100,1
1770,,Quaternary,4002040020000504,2
1771,,Quaternary,0004150000204302,2
1772,,Quaternary,0004401004303050,4
1773,,Quaternary,0004041021435000,4
1774,,Quaternary,0005043221000010,1
1775,,Quaternary,4021001521000200,2
1776,,Quaternary,0304421005300000,4
1777,,Quaternary,1300020000453010,3
1778,,Quaternary,2050000040310104,1
1779,,Quaternary,0310342100050032,3
1780,,Quaternary,0520400000430200,4
1781,,Quaternary,0401500030420004,4
1782,,Quaternary,0020400501001200,2
1783,,Quaternary,2050001043000400,4
1784,,Quaternary,0500040020344002,2
1785,,Quaternary,5000001002310100,1
1786,,Quaternary,5000001220000100,1
1787,,Quaternary,0500040030000034,3
1788,,Quaternary,4320340020400504,2
1789,,Quaternary,2000000503201004,2
1790,,Quaternary,1002000523403000,3
1791,,Quaternary,0400310050200201,1
1792,,Quaternary,1423001003414500,1
1793,,Quaternary,5001030400302400,3
1794,,Quaternary,0021230001051200,2
1795,,Quaternary,0302200000000450,2
1796,,Quaternary,0000150000043040,4
1797,,Quaternary,1020020520404002,4
1798,,Quaternary,4020000020400504,2
1799,,Quaternary,0300320000250030,3
1800,,Quaternary,3000040300254002,4
1801,,Quaternary,4301001021500400,4
1802,,Quaternary,2000000205304000,2
1803,,Quaternary,0130000030050010,1
1804,,Quaternary,2030001005021004,1
1805,,Quaternary,0001500020000130,1
1806,,Quaternary,0104100300200050,1
1807,,Quaternary,4100002320000510,2
1808,,Quaternary,5001231401301023,3
1809,,Quaternary,0305100401030010,1
1810,,Quaternary,1000040300405030,4
1811,,Quaternary,1203413220500021,1
1812,,Quaternary,0003243032001005,2
1813,,Quaternary,0450000310023010,3
1814,,Quaternary,0012035020000000,2
1815,,Quaternary,4000040000100050,4
1816,,Quaternary,4012105004002004,4
1817,,Quaternary,0403200050020040,4
1818,,Quaternary,1400000120504102,1
1819,,Quaternary,0100100330404052,1
1820,,Quaternary,1004240030500030,4
1821,,Quaternary,2005041000001040,4
1822,,Quaternary,2001054000031000,1
1823,,Quaternary,3024041300315040,1
1824,,Quaternary,3000001450000400,4
1825,,Quaternary,1304400005030012,1
1826,,Quaternary,1000400220040520,4
1827,,Quaternary,4300000120501003,3
1828,,Quaternary,3000032000154030,3
1829,,Quaternary,0053340000304300,4
1830,,Quaternary,0301501010004003,3
1831,,Quaternary,0024403220000250,4
1832,,Quaternary,0001020325300010,1
1833,,Quaternary,0002100403205003,2
1834,,Quaternary,4000000102500004,4
1835,,Quaternary,0005010203004030,3
1836,,Quaternary,1030200001504200,2
1837,,Quaternary,2050004000011300,1
1838,,Quaternary,0423300220144500,2
1839,,Quaternary,5420210003400213,3
1840,,Quaternary,0030030000005004,3
1841,,Quaternary,3051020000344002,2
1842,,Quaternary,4000000300053040,4
1843,,Quaternary,5042201400310403,3
1844,,Quaternary,2100005304001040,1
1845,,Quaternary,1500000020304013,3
1846,,Quaternary,4021340020400534,2
1847,,Quaternary,1302040520000010,1
1848,,Quaternary,4302300000050130,3
1849,,Quaternary,1030540001434000,3
1850,,Quaternary,4200005320000142,2
1851,,Quaternary,4000004300041500,4
1852,,Quaternary,2001425003423104,1
1853,,Quaternary,4005100000430010,1
1854,,Quaternary,4000053230400310,4
1855,,Quaternary,0400005000044023,4
1856,,Quaternary,1400005400303001,1
1857,,Quaternary,0010300100030050,3
1858,,Quaternary,1020000000350100,1
1859,,Quaternary,0500030030011000,1
1860,,Quaternary,1324403121000052,1
1861,,Quaternary,0000230000034050,3
1862,,Quaternary,5000140003000003,3
1863,,Quaternary,0020000050030201,2
1864,,Quaternary,1043231000054102,1
1865,,Quaternary,4000200002000054,2
1866,,Quaternary,1042000440002500,4
1867,,Quaternary,3002201405301023,2
1868,,Quaternary,0001100400504023,1
1869,,Quaternary,2100124003253402,1
1870,,Quaternary,0003501034010004,4
1871,,Quaternary,1020520000400400,4
1872,,Quaternary,1340000041000035,1
1873,,Quaternary,4000000000350410,4
1874,,Quaternary,4300020520430402,4
1875,,Quaternary,0201031000321050,2
1876,,Quaternary,3001201445200400,1
1877,,Quaternary,0301520420030412,1
1878,,Quaternary,0103500403401000,3
1879,,Quaternary,4301214012040052,1
1880,,Quaternary,1342320000250401,3
1881,,Quaternary,0300500021040023,3
1882,,Quaternary,4002020050300000,2
1883,,Quaternary,0200200000350000,2
1884,,Quaternary,0302510400201003,2
1885,,Quaternary,0030400023405002,3
1886,,Quaternary,0203300000200050,3
1887,,Quaternary,1400013220500001,1
1888,,Quaternary,0001103400000450,1
1889,,Quaternary,4302205400201003,3
1890,,Quaternary,1423050220143040,1
1891,,Quaternary,1025320023004132,3
1892,,Quaternary,1000001030050104,1
1893,,Quaternary,0302200405000421,2
1894,,Quaternary,1000010420404050,1
1895,,Quaternary,3001231405021043,1
1896,,Quaternary,1000205000010100,1
1897,,Quaternary,0341501041301403,3
1898,,Quaternary,3004001024000250,4
1899,,Quaternary,0403000220000510,2
1900,,Quaternary,2400001540000000,4
1901,,Quaternary,0423005220144000,4
1902,,Quaternary,0002120000215100,2
1903,,Quaternary,0000320040205004,2
1904,,Quaternary,0002200300300054,2
1905,,Quaternary,1304003020500400,4
1906,,Quaternary,1023000042010540,1
1907,,Quaternary,0005103000020300,3
1908,,Quaternary,0030200000501200,2
1909,,Quaternary,0030400503400000,3
1910,,Quaternary,0020040010043050,4
1911,,Quaternary,0400304220054000,4
1912,,Quaternary,4000040530002034,3
1913,,Quaternary,0501000020404000,4
1914,,Quaternary,0001100000403050,1
1915,,Quaternary,0200040030501004,4
1916,,Quaternary,2000020000304050,2
1917,,Quaternary,0100000500043010,1
1918,,Quaternary,3020105023044002,4
1919,,Quaternary,0342003452000000,4
1920,,Quaternary,3020031400350240,2
1921,,Quaternary,0013520000040030,3
1922,,Quaternary,3401100520400000,4
1923,,Quaternary,0003400003005000,3
1924,,Quaternary,0021010040005003,1
1925,,Quaternary,4000350002000040,4
1926,,Quaternary,3000100440000510,4
1927,,Quaternary,2030050004001042,2
1928,,Quaternary,0000020000231005,2
1929,,Quaternary,1000010200540000,1
1930,,Quaternary,0005143221000014,1
1931,,Quaternary,4312304000250134,3
1932,,Quaternary,4000000300305000,3
1933,,Quaternary,0020000524000230,2
1934,,Quaternary,3000105023000020,3
1935,,Quaternary,1043003043000502,4
1936,,Quaternary,0043050040300402,3
1937,,Quaternary,4100000220050240,4
1938,,Quaternary,4103100220410504,2
1939,,Quaternary,0300540040000034,3
1940,,Quaternary,0051310013404213,3
1941,,Quaternary,1003400000400015,4
1942,,Quaternary,4000200001500004,4
1943,,Quaternary,5003010223000001,1
1944,,Quaternary,1500000020400004,4
1945,,Quaternary,1003300040000450,3
1946,,Quaternary,0300001220000500,2
1947,,Quaternary,0041231405004103,4
1948,,Quaternary,1000050400010010,1
1949,,Quaternary,0451000221004013,2
1950,,Quaternary,1000001021000405,1
1951,,Quaternary,3000200000030250,3
1952,,Quaternary,5200003040020003,3
1953,,Quaternary,1203045020044002,2
1954,,Quaternary,0500001000011040,1
1955,,Quaternary,0302042000432005,4
1956,,Quaternary,0010300050000104,1
1957,,Quaternary,0050020320401002,2
1958,,Quaternary,4020040020000500,2
1959,,Quaternary,5200000410000040,4
1960,,Quaternary,0020403220400500,2
1961,,Quaternary,4000015000000004,4
1962,,Quaternary,2005040000000040,4
1963,,Quaternary,1040001300305020,3
1964,,Quaternary,1000200501003014,1
1965,,Quaternary,1500200000200400,2
1966,,Quaternary,1000002500003100,1
1967,,Quaternary,2300020441201005,2
1968,,Quaternary,0000234041301005,3
1969,,Quaternary,0300050120044000,4
1970,,Quaternary,1300002030000050,3
1971,,Quaternary,3024021025400030,3
1972,,Quaternary,2001401005000302,1
1973,,Quaternary,1000003400503401,1
1974,,Quaternary,0024300050000200,2
1975,,Quaternary,0403510000304020,3
1976,,Quaternary,0400003000504003,4
1977,,Quaternary,0300005402030021,3
1978,,Quaternary,0100000430500402,4
1979,,Quaternary,0001010250003000,1
1980,,Quaternary,1042002004003500,2
1981,,Quaternary,0300000420430501,4
1982,,Quaternary,1500040020000032,2
1983,,Quaternary,2000100000544102,1
1984,,Quaternary,4300300021400050,3
1985,,Quaternary,3001230001500003,3
1986,,Quaternary,0403005020104001,4
1987,,Quaternary,2000123440030510,4
1988,,Quaternary,4005001000021000,1
1989,,Quaternary,0043001401000520,4
1990,,Quaternary,1002320105002010,1
1991,,Quaternary,1403304123100150,3
1992,,Quaternary,4000305020340403,4
1993,,Quaternary,4000020500000041,4
1994,,Quaternary,5000031400301000,3
1995,,Quaternary,0002103400205000,2
1996,,Quaternary,3005140001000014,1
1997,,Quaternary,2001053010000000,1
1998,,Quaternary,0320500020040003,3
1999,,Quaternary,4000150003000004,4
2000,,Quaternary,1423003223400504,2
2001,,Quaternary,3001000301004050,1
2002,,Quaternary,1000001030054100,1
2003,,Quaternary,0420000520044200,2
2004,,Quaternary,1020021020450102,1
2005,,Quaternary,0430200000045203,4
2006,,Quaternary,1000020035020010,1
2007,,Quaternary,5400010020010210,1
2008,,Quaternary,0020000130501400,1
2009,,Quaternary,4500040000012014,1
2010,,Quaternary,4320001220300503,2
2011,,Quaternary,0250102040000104,4
2012,,Quaternary,2400004205000020,2
2013,,Quaternary,0024051320303100,2
2014,,Quaternary,1032301023010150,2
2015,,Quaternary,0003240050000300,3
2016,,Quaternary,0150100220004010,2
2017,,Quaternary,2100024003203005,2
2018,,Quaternary,1203043030254310,4
2019,,Quaternary,1005000101404010,4
2020,,Quaternary,0103300000400050,3
2021,,Quaternary,1020400500000200,2
2022,,Quaternary,0301021540001400,4
2023,,Quaternary,0000002501401230,1
2024,,Quaternary,1400000040000015,4
2025,,Quaternary,1000010000200052,1
2026,,Quaternary,0301501021030000,3
2027,,Quaternary,0401015000044203,4
2028,,Quaternary,0350300400004100,4
2029,,Quaternary,1302205004200003,3
2030,,Quaternary,0321003420433510,4
2031,,Quaternary,4023300003040050,3
2032,,Quaternary,0203400500000020,2
2033,,Quaternary,1400010023053210,1
2034,,Quaternary,4120005420011342,1
2035,,Quaternary,2301001010344503,1
2036,,Quaternary,5001030441000023,3
2037,,Quaternary,0402305000410100,1
2038,,Quaternary,0053200002010000,2
2039,,Quaternary,0100000400214050,1
2040,,Quaternary,1024301021400205,1
2041,,Quaternary,0001020025004310,1
2042,,Quaternary,1423010023410050,1
2043,,Quaternary,0002200000400054,2
2044,,Quaternary,1005231440300400,3
2045,,Quaternary,1004200041000250,4
2046,,Quaternary,0003020005204030,3
2047,,Quaternary,5000301000410102,1
2048,,Quaternary,0350003441200002,4
2049,,Quaternary,0000000220040510,2
2050,,Quaternary,1320400524000001,2
2051,,Quaternary,4005140020030010,1
2052,,Quaternary,4350300101001000,1
2053,,Quaternary,0023540000001302,2
2054,,Quaternary,0000004035001034,4
2055,,Quaternary,0012023405003001,1
2056,,Quaternary,1203300440000500,4
2057,,Quaternary,0023500203000030,3
2058,,Quaternary,3002120000404050,2
2059,,Quaternary,0054100002000100,1
2060,,Quaternary,0301500001431030,3
2061,,Quaternary,0100300050400001,1
2062,,Quaternary,2001020540000400,4
2063,,Quaternary,1350003042000400,4
2064,,Quaternary,2105103004214310,3
2065,,Quaternary,1023530000410134,4
2066,,Quaternary,2301003240105004,3
2067,,Quaternary,0001001521401200,2
2068,,Quaternary,0302300000050430,3
2069,,Quaternary,0050340020144132,4
2070,,Quaternary,1000001221000205,1
2071,,Quaternary,3001130004504000,1
2072,,Quaternary,1500002003400002,2
2073,,Quaternary,0100030020050213,1
2074,,Quaternary,0003320105104002,3
2075,,Quaternary,5100030400023041,4
2076,,Quaternary,0053001043002004,4
2077,,Quaternary,0024000524010200,2
2078,,Quaternary,1500230401230040,4
2079,,Quaternary,1000020150000032,2
2080,,Quaternary,0501000030000034,3
2081,,Quaternary,0104500120000040,4
2082,,Quaternary,0340501004000003,3
2083,,Quaternary,0103200150000300,3
2084,,Quaternary,0001014020501200,1
2085,,Quaternary,0001300000105000,1
2086,,Quaternary,0053200000000230,2
2087,,Quaternary,3005100020030010,1
2088,,Quaternary,1005341021404021,4
2089,,Quaternary,0205041021000004,1
2090,,Quaternary,0350100420000002,2
2091,,Quaternary,0530030040000004,4
2092,,Quaternary,4210040020050042,4
2093,,Quaternary,0030020510000010,1
2094,,Quaternary,2003004013000050,3
2095,,Quaternary,1005031441300000,3
2096,,Quaternary,4100004002541000,1
2097,,Quaternary,1000024005000010,1
2098,,Quaternary,5021230001300003,3
2099,,Quaternary,1003052040000104,4
2100,,Quaternary,0300200530000004,3
2101,,Quaternary,4002005304011000,4
2102,,Quaternary,0140023450002400,4
2103,,Quaternary,1340003040053001,3
2104,,Quaternary,0000100003054010,1
2105,,Quaternary,1200002030050000,2
2106,,Quaternary,1020005403003040,3
2107,,Quaternary,0021200352000010,1
2108,,Quaternary,1020050220404000,4
2109,,Quaternary,1000002540300400,4
2110,,Quaternary,4005030200300004,3
2111,,Quaternary,1200031430050100,1
2112,,Quaternary,4500040020100002,2
2113,,Quaternary,0020200000050240,2
2114,,Quaternary,5004200300010010,1
2115,,Quaternary,0003324005200130,3
2116,,Quaternary,3000201001501023,3
2117,,Quaternary,4000340021000035,4
2118,,Quaternary,1400300100504102,1
2119,,Quaternary,1054420020000010,2
2120,,Quaternary,1000005002010040,1
2121,,Quaternary,0020300023040501,2
2122,,Quaternary,0400005320401230,2
2123,,Quaternary,0004400023000532,4
2124,,Quaternary,1004403020530001,1
2125,,Quaternary,0053340120144100,4
2126,,Quaternary,3401000021004050,1
2127,,Quaternary,0050000101001000,1
2128,,Quaternary,4003000030000540,3
2129,,Quaternary,1042005340000100,1
2130,,Quaternary,1043040005044010,1
2131,,Quaternary,2401024301004052,1
2132,,Quaternary,0200030040301005,3
2133,,Quaternary,0002200030201500,2
2134,,Quaternary,3042000445000020,2
2135,,Quaternary,2001000530001030,3
2136,,Quaternary,0004105004304203,4
2137,,Quaternary,0102200440300500,4
2138,,Quaternary,0300010440153020,3
2139,,Quaternary,2030030000035040,3
2140,,Quaternary,0004051003010043,4
2141,,Quaternary,0150300000400300,3
2142,,Quaternary,0302105000403000,3
2143,,Quaternary,0003004003252400,4
2144,,Quaternary,0300050030044000,4
2145,,Quaternary,1002042005344010,1
2146,,Quaternary,4300020101051400,4
2147,,Quaternary,0500000221000020,2
2148,,Quaternary,3000031440320520,4
2149,,Quaternary,3400005320401200,2
2150,,Quaternary,5000031400321003,3
2151,,Quaternary,0040500013000403,4
2152,,Quaternary,0000400001400305,4
2153,,Quaternary,1324300100030052,3
2154,,Quaternary,2001020441301053,2
2155,,Quaternary,0012302005000130,2
2156,,Quaternary,1423300003004050,3
2157,,Quaternary,0010520021400004,4
2158,,Quaternary,0004400224000053,4
2159,,Quaternary,5100000400300023,3
2160,,Quaternary,0500000201033020,2
2161,,Quaternary,2003003050004300,3
2162,,Quaternary,0432305023014103,1
2163,,Quaternary,0051020040001400,4
2164,,Quaternary,1004050020400302,4
2165,,Quaternary,0005140000020310,1
2166,,Quaternary,1420300040300501,3
2167,,Quaternary,4001010000150403,4
2168,,Quaternary,3050030400204001,4
2169,,Quaternary,1423300225040030,3
2170,,Quaternary,1030301040000105,3
2171,,Quaternary,4000000421500402,4
2172,,Quaternary,4301214002001035,2
2173,,Quaternary,4025143021403004,1
2174,,Quaternary,4130500020130201,1
2175,,Quaternary,0023350020000400,2
2176,,Quaternary,0304201300405200,4
2177,,Quaternary,3120031524310240,2
2178,,Quaternary,0000005304014102,4
2179,,Quaternary,4031502003000013,3
2180,,Quaternary,0301201301405000,1
2181,,Quaternary,1030250001044013,3
2182,,Quaternary,1500000420314003,3
2183,,Quaternary,4003040130000500,3
2184,,Quaternary,3042231445000020,2
2185,,Quaternary,0000000405204302,4
2186,,Quaternary,0003000220040540,2
2187,,Quaternary,3000001541301420,4
2188,,Quaternary,1402300000434500,3
2189,,Quaternary,0230301000010500,1
2190,,Quaternary,1300025000103102,3
2191,,Quaternary,2000024000044305,2
2192,,Quaternary,1003450000010010,1
2193,,Quaternary,1000302105004300,1
2194,,Quaternary,0000105023000023,3
2195,,Quaternary,0320400000035001,3
2196,,Quaternary,1500300000030401,3
2197,,Quaternary,0043500203000420,4
2198,,Quaternary,3040030405034001,4
2199,,Quaternary,1005040023000030,3
2200,,Quaternary,3102000040050010,1
2201,,Quaternary,4500000000203002,2
2202,,Quaternary,0003200050400030,3
2203,,Quaternary,0305100000140000,1
2204,,Quaternary,0040001340001005,4
2205,,Quaternary,4100004500001000,1
2206,,Quaternary,4010300050030100,1
2207,,Quaternary,1023001002013500,1
2208,,Quaternary,3040100323040050,3
2209,,Quaternary,0100500000010013,1
2210,,Quaternary,4002230400230251,4
2211,,Quaternary,0320103420053410,3
2212,,Quaternary,5003014200204000,2
2213,,Quaternary,0004001030504000,4
2214,,Quaternary,1200031005023000,1
2215,,Quaternary,0501401021400004,4
2216,,Quaternary,2003000203504000,2
2217,,Quaternary,2104024004215302,4
2218,,Quaternary,0302540020030030,3
2219,,Quaternary,0120005320311000,1
2220,,Quaternary,1040250000010013,1
2221,,Quaternary,4100020500041000,1
2222,,Quaternary,2003420004100050,2
2223,,Quaternary,0351020320000010,2
2224,,Quaternary,0302300400052430,3
2225,,Quaternary,0002100524004010,4
2226,,Quaternary,5201030401300003,3
2227,,Quaternary,0000004030052410,4
2228,,Quaternary,0524003030000410,3
2229,,Quaternary,2300000405304003,4
2230,,Quaternary,1000003041000050,1
2231,,Quaternary,0020040521401034,2
2232,,Quaternary,3001120301504002,3
2233,,Quaternary,2100324100521403,1
2234,,Quaternary,0150003220010010,2
2235,,Quaternary,0200200000043005,2
2236,,Quaternary,1304400000530100,1
2237,,Quaternary,1003053000014010,1
2238,,Quaternary,4000040220000510,2
2239,,Quaternary,1304320100500102,1
2240,,Quaternary,1003401001040520,4
2241,,Quaternary,0130100003000052,1
2242,,Quaternary,3540030400014013,1
2243,,Quaternary,0421504220040010,1
2244,,Quaternary,3051100220004013,2
2245,,Quaternary,4300020521400010,4
2246,,Quaternary,4012000530400030,3
2247,,Quaternary,0002350403002003,2
2248,,Quaternary,1403013403003050,4
2249,,Quaternary,0003250000300000,3
2250,,Quaternary,4003100000050100,1
2251,,Quaternary,0301003410053000,3
2252,,Quaternary,0053000110000130,1
2253,,Quaternary,3100000023000052,3
2254,,Quaternary,4000050003002040,4
2255,,Quaternary,4005030000000030,3
2256,,Quaternary,3401015003424013,3
