ID,LST_num,condition,puzzles,solutions
1701,,Binary,4010500030011020,2
1702,,Binary,0032235430011043,1
1703,,Binary,2000004000301453,2
1704,,Binary,4003541020001234,3
1705,,Binary,0032301423414053,2
1706,,Binary,2100425300001042,1
1707,,Binary,0340003030104050,2
1708,,Binary,0040001440500023,3
1709,,Binary,1400300023454032,1
1710,,Binary,4031000520030042,4
1711,,Binary,4050003001420013,2
1712,,Binary,4000120320305002,3
1713,,Binary,1000540330404000,2
1714,,Binary,1000002035410010,2
1715,,Binary,0005040320040012,1
1716,,Binary,3021500020001030,4
1717,,Binary,3002000420450201,3
1718,,Binary,0001000330050002,4
1719,,Binary,0321300021450030,3
1720,,Binary,2013324150044102,1
1721,,Binary,0150002000404012,3
1722,,Binary,1203231034250100,1
1723,,Binary,0020024020344352,1
1724,,Binary,3042031000311453,2
1725,,Binary,3002201340305020,1
1726,,Binary,0000320025344002,1
1727,,Binary,1003401021350000,4
1728,,Binary,4000504013042430,3
1729,,Binary,4103100030415304,2
1730,,Binary,5004100032004002,2
1731,,Binary,1003201452310040,4
1732,,Binary,0301301021541003,3
1733,,Binary,2431500013424210,3
1734,,Binary,1523010023004231,4
1735,,Binary,3021530220344203,1
1736,,Binary,2000500034014300,1
1737,,Binary,0300023421000500,4
1738,,Binary,3020004020344053,1
1739,,Binary,4123045002100042,3
1740,,Binary,3020531020301043,4
1741,,Binary,0423401220053201,4
1742,,Binary,0000153421400000,2
1743,,Binary,2350123441200010,4
1744,,Binary,2000304003244152,3
1745,,Binary,1000421030005401,2
1746,,Binary,1024403020005001,3
1747,,Binary,0003230130241532,4
1748,,Binary,2300001441250400,3
1749,,Binary,0341020440301453,2
1750,,Binary,1003300023005000,4
1751,,Binary,1423001042313050,4
1752,,Binary,3001130050004010,2
1753,,Binary,5421004221004010,3
1754,,Binary,4020500221433210,1
1755,,Binary,5030310213044200,2
1756,,Binary,3102030424014510,2
1757,,Binary,4352002100432034,1
1758,,Binary,0000004223150000,4
1759,,Binary,3041040323054032,4
1760,,Binary,2000500440201000,3
1761,,Binary,0300004000041453,2
1762,,Binary,0400000025430000,1
1763,,Binary,0341153400124003,2
1764,,Binary,4312304150032100,1
1765,,Binary,1300401020305102,3
1766,,Binary,1020001040300050,4
1767,,Binary,0512340021430230,3
1768,,Binary,0000020000301352,4
1769,,Binary,4352240002430000,1
1770,,Binary,2100421304011542,3
1771,,Binary,3124501024311200,4
1772,,Binary,4001000303143152,4
1773,,Binary,0000300141350300,2
1774,,Binary,1453320000044002,2
1775,,Binary,1004300020405010,4
1776,,Binary,2050001401300420,4
1777,,Binary,1000000400204253,1
1778,,Binary,5123300000410000,4
1779,,Binary,0300354100002100,2
1780,,Binary,1002002440002415,3
1781,,Binary,4020023030500410,4
1782,,Binary,0102000042351020,1
1783,,Binary,4000100323005000,3
1784,,Binary,1000000224350000,1
1785,,Binary,1342300440050403,1
1786,,Binary,1543030041300420,2
1787,,Binary,1423453202100001,1
1788,,Binary,0020153221400210,4
1789,,Binary,4325310220000004,1
1790,,Binary,4312304520340403,1
1791,,Binary,0123200032450000,1
1792,,Binary,1354200042000000,2
1793,,Binary,0023300120054302,4
1794,,Binary,0302325100032030,4
1795,,Binary,0000542100430034,3
1796,,Binary,0020003023103050,4
1797,,Binary,3400004225344003,1
1798,,Binary,4300541021401034,3
1799,,Binary,1000400001002514,3
1800,,Binary,3100531024311240,4
1801,,Binary,1300020005402400,1
1802,,Binary,3002234541230204,1
1803,,Binary,1000300000304352,1
1804,,Binary,4302020451430021,2
1805,,Binary,0054003200200240,1
1806,,Binary,0400010242350020,1
1807,,Binary,1000231540300000,4
1808,,Binary,0312325114002034,4
1809,,Binary,3400100025430200,1
1810,,Binary,1002401020305000,3
1811,,Binary,3100020405212410,3
1812,,Binary,2301120501033402,4
1813,,Binary,1304500220014000,3
1814,,Binary,1543040023044132,2
1815,,Binary,5421004200340003,3
1816,,Binary,3040235402311003,1
1817,,Binary,0531030401000403,2
1818,,Binary,1203340120145032,4
1819,,Binary,4351041001431030,2
1820,,Binary,2451400001000020,3
1821,,Binary,0324514220300003,3
1822,,Binary,1423300523040102,1
1823,,Binary,4010354203042000,1
1824,,Binary,4352002000030130,1
1825,,Binary,1043203043105004,3
1826,,Binary,4000024000001453,2
1827,,Binary,0040000400012453,1
1828,,Binary,4021003421053002,3
1829,,Binary,4300354101041403,2
1830,,Binary,4100230034251243,1
1831,,Binary,2001000300044005,2
1832,,Binary,3125000000014010,4
1833,,Binary,1000003220003514,2
1834,,Binary,3000530041001040,2
1835,,Binary,0002000424354003,1
1836,,Binary,0230042021454302,3
1837,,Binary,1453300220044030,2
1838,,Binary,3521200040000000,4
1839,,Binary,1004401021405000,3
1840,,Binary,0103235100001000,4
1841,,Binary,0002200101250004,3
1842,,Binary,4103540020401034,3
1843,,Binary,4012302021405030,1
1844,,Binary,0104020025304302,4
1845,,Binary,0400034005300100,2
1846,,Binary,3020100200044513,2
1847,,Binary,1320301020430251,3
1848,,Binary,3004021304311542,3
1849,,Binary,4301001520040043,2
1850,,Binary,2040523400030400,1
1851,,Binary,3400500040031000,2
1852,,Binary,1302215400204213,3
1853,,Binary,3042230440351403,1
1854,,Binary,4523340023400230,1
1855,,Binary,4003500030001030,2
1856,,Binary,4513000001041030,2
1857,,Binary,1020500023044002,3
1858,,Binary,0021005020401030,1
1859,,Binary,1400324141350000,2
1860,,Binary,4020043223153001,4
1861,,Binary,0002315423004003,2
1862,,Binary,1352300420030231,4
1863,,Binary,2501023034104103,3
1864,,Binary,1500030001230201,4
1865,,Binary,2031004200153124,3
1866,,Binary,2430310253044003,1
1867,,Binary,0000153220403214,4
1868,,Binary,5100100023043001,4
1869,,Binary,0041020330050032,4
1870,,Binary,1423301020410150,3
1871,,Binary,0301123441003510,4
1872,,Binary,4102102332450010,1
1873,,Binary,5000100020044010,3
1874,,Binary,4001040030421354,2
1875,,Binary,4312004100232005,4
1876,,Binary,4120005020310040,1
1877,,Binary,4103304100151432,4
1878,,Binary,3024021000311050,4
1879,,Binary,3254040000201340,1
1880,,Binary,0001104023144152,3
1881,,Binary,4023031002410052,3
1882,,Binary,1004021500310002,3
1883,,Binary,4020503030001003,2
1884,,Binary,2034302150434302,1
1885,,Binary,4000140020405000,3
1886,,Binary,3001100050004012,2
1887,,Binary,4000300000402513,4
1888,,Binary,3420215003400213,3
1889,,Binary,4302324501301403,1
1890,,Binary,1403053023003204,1
1891,,Binary,5100100030014010,2
1892,,Binary,4105000420010002,3
1893,,Binary,0000314520044000,2
1894,,Binary,3000500323401000,4
1895,,Binary,1003500020004130,3
1896,,Binary,3002120453014023,2
1897,,Binary,1400014225140201,3
1898,,Binary,3024501020301003,4
1899,,Binary,3001201440325003,1
1900,,Binary,0500010023004200,4
1901,,Binary,0021231001321053,4
1902,,Binary,0052201442301020,4
1903,,Binary,4513040021040042,2
1904,,Binary,5421230000301243,3
1905,,Binary,4301100420405410,3
1906,,Binary,1032301523414003,4
1907,,Binary,1520241001404201,3
1908,,Binary,3154000000314213,2
1909,,Binary,1000453223103041,1
1910,,Binary,0030040052434002,1
1911,,Binary,3541100303144002,2
1912,,Binary,4000304050001000,2
1913,,Binary,0001004220050003,4
1914,,Binary,1302301420004153,2
1915,,Binary,1423000025340002,1
1916,,Binary,4002100500033001,4
1917,,Binary,5342000440302003,1
1918,,Binary,1000421520300000,3
1919,,Binary,0030001423401053,2
1920,,Binary,1324304120050102,3
1921,,Binary,1423413250003200,2
1922,,Binary,2403320005200132,3
1923,,Binary,2001000530021034,3
1924,,Binary,0000002035414010,2
1925,,Binary,4100324150101403,2
1926,,Binary,3010530040021400,2
1927,,Binary,4312042101050034,3
1928,,Binary,2000501040001020,3
1929,,Binary,1024005302313140,1
1930,,Binary,3542201042301003,1
1931,,Binary,3541000323044000,2
1932,,Binary,3524001000000000,1
1933,,Binary,1340002000500413,3
1934,,Binary,2001024530040002,3
1935,,Binary,0132324005002403,3
1936,,Binary,1402000440050201,3
1937,,Binary,1253040121004002,4
1938,,Binary,0010003000202050,4
1939,,Binary,2354004000204002,1
1940,,Binary,1524001040303040,3
1941,,Binary,0002153400433001,2
1942,,Binary,0340521441021023,3
1943,,Binary,0320301021540003,3
1944,,Binary,0124401500011342,3
1945,,Binary,0125401320311302,4
1946,,Binary,1354304100000102,2
1947,,Binary,1032301403250103,1
1948,,Binary,1023320103054032,4
1949,,Binary,1002430121453204,3
1950,,Binary,4032324503001023,1
1951,,Binary,1203042020144152,3
1952,,Binary,1400300440005040,2
1953,,Binary,5124401024310043,3
1954,,Binary,0045230441021403,1
1955,,Binary,0021215402404310,3
1956,,Binary,3100103253004213,2
1957,,Binary,2030400000201352,4
1958,,Binary,3451200040301240,2
1959,,Binary,0000354103002003,2
1960,,Binary,3001500020301003,4
1961,,Binary,5124100224304203,3
1962,,Binary,4023341223050034,1
1963,,Binary,0153021023400032,2
1964,,Binary,0423000443053001,2
1965,,Binary,1423400053003001,2
1966,,Binary,3120500020014003,1
1967,,Binary,3021231000021253,4
1968,,Binary,5342000030004013,1
1969,,Binary,0050002102402030,1
1970,,Binary,3000030440315413,2
1971,,Binary,2451000030020200,3
1972,,Binary,0102003403252413,1
1973,,Binary,2100420050001000,3
1974,,Binary,3521201041301003,4
1975,,Binary,3120401020311542,3
1976,,Binary,4012320150301403,2
1977,,Binary,3041030441521420,3
1978,,Binary,4321000400453012,3
1979,,Binary,4325000221403014,1
1980,,Binary,0050003400422410,2
1981,,Binary,4002041002011524,3
1982,,Binary,1302401020303451,2
1983,,Binary,3400050021401200,3
1984,,Binary,3451004220044200,2
1985,,Binary,1023400223415000,3
1986,,Binary,4020123520400412,4
1987,,Binary,1325300220034000,4
1988,,Binary,0024005000311040,1
1989,,Binary,0321215312300010,4
1990,,Binary,0004001530010002,3
1991,,Binary,4523000030000000,1
1992,,Binary,2000000034510302,2
1993,,Binary,3451001303422030,2
1994,,Binary,2100120034250000,1
1995,,Binary,4351001021031402,2
1996,,Binary,4020500020001000,3
1997,,Binary,1002352420414010,1
1998,,Binary,0002000501033004,1
1999,,Binary,2031514213000013,3
2000,,Binary,1420400020005000,3
2001,,Binary,4021200302343105,2
2002,,Binary,2100523400214310,1
2003,,Binary,2000103050004000,3
2004,,Binary,4002500030401003,2
2005,,Binary,2341021441350003,2
2006,,Binary,2000001034511000,2
2007,,Binary,0032301023504023,4
2008,,Binary,4021000220403254,1
2009,,Binary,1500020021400400,3
2010,,Binary,2400500040001300,3
2011,,Binary,2504120034214130,3
2012,,Binary,5241140323004002,3
2013,,Binary,4012120320005124,3
2014,,Binary,0423003020143251,4
2015,,Binary,1402320450414100,2
2016,,Binary,1325041301404001,4
2017,,Binary,1040540030044010,2
2018,,Binary,2431000242530024,1
2019,,Binary,4023500030001000,2
2020,,Binary,1402300020405000,4
2021,,Binary,0301020021400510,4
2022,,Binary,1000000403002451,3
2023,,Binary,1342320045230001,1
2024,,Binary,0040031001540023,3
2025,,Binary,2451010210004000,3
2026,,Binary,2001100050004000,3
2027,,Binary,0321023420400452,1
2028,,Binary,3002201342011524,3
2029,,Binary,0041531440321000,2
2030,,Binary,1302241340305024,3
2031,,Binary,0302324100250134,3
2032,,Binary,3250001440300423,4
2033,,Binary,3205130440320003,1
2034,,Binary,3400500021034010,1
2035,,Binary,3000521020301000,4
2036,,Binary,3501030041300420,2
2037,,Binary,3542103040000000,1
2038,,Binary,2154024004210012,3
2039,,Binary,0030302000404050,1
2040,,Binary,5000140023004003,3
2041,,Binary,0024400520310042,3
2042,,Binary,0043103400003452,1
2043,,Binary,1023521020404130,3
2044,,Binary,3000230040321453,2
2045,,Binary,0541030441320403,2
2046,,Binary,4102142032450014,1
2047,,Binary,1000000220003215,4
2048,,Binary,0423513223410000,4
2049,,Binary,4350041201431034,2
2050,,Binary,3100100024015010,4
2051,,Binary,1002400020005000,3
2052,,Binary,4302342102400504,1
2053,,Binary,0400010025003210,3
2054,,Binary,1020010223044251,3
2055,,Binary,0031514223000403,3
2056,,Binary,1524423031400010,3
2057,,Binary,0403310223540000,1
2058,,Binary,2003304103044152,3
2059,,Binary,0105020420034001,2
2060,,Binary,3001153440000003,2
2061,,Binary,4312304100250034,3
2062,,Binary,4301304500042003,2
2063,,Binary,0003325120144030,4
2064,,Binary,3541000040020030,2
2065,,Binary,3001100440025003,2
2066,,Binary,5000100020044132,3
2067,,Binary,3000540020144102,1
2068,,Binary,0000541300001030,2
2069,,Binary,0304020521030002,1
2070,,Binary,3000030221540213,3
2071,,Binary,2043005040300020,1
2072,,Binary,4213000121050042,4
2073,,Binary,0401304203204513,2
2074,,Binary,1023501423004100,3
2075,,Binary,5423300000040000,1
2076,,Binary,4512000300000130,3
2077,,Binary,1400053223403214,1
2078,,Binary,0000230041250000,3
2079,,Binary,3021031000340050,4
2080,,Binary,0512320021341400,3
2081,,Binary,2501023441200402,3
2082,,Binary,0003021500014002,4
2083,,Binary,5124001020311043,3
2084,,Binary,1043253403103000,1
2085,,Binary,1003503030402010,4
2086,,Binary,3020500020001200,4
2087,,Binary,1023231541300041,4
2088,,Binary,3451231040320240,2
2089,,Binary,4021003430402513,4
2090,,Binary,4325000221431000,1
2091,,Binary,1000200400004315,2
2092,,Binary,5002302423404013,1
2093,,Binary,5001230041001000,3
2094,,Binary,2100120030005000,4
2095,,Binary,5021100020344302,3
2096,,Binary,0100130004304500,2
2097,,Binary,0013200501241042,1
2098,,Binary,2013320050244102,1
2099,,Binary,4320005030420034,1
2100,,Binary,0000012000314513,2
2101,,Binary,2153001040011320,4
2102,,Binary,1324425121000400,3
2103,,Binary,1403513223400014,4
2104,,Binary,5421031220340203,3
2105,,Binary,5423300423000100,1
2106,,Binary,1003501023004000,3
2107,,Binary,1400410020005000,3
2108,,Binary,4003143032450314,1
2109,,Binary,1023013253140001,2
2110,,Binary,0320023421400502,4
2111,,Binary,1524400020003010,3
2112,,Binary,3001531440301003,2
2113,,Binary,1034042121504310,4
2114,,Binary,3050002020411030,1
2115,,Binary,5400300010004000,2
2116,,Binary,0104401530011042,3
2117,,Binary,3001120350004002,2
2118,,Binary,1324320104054102,3
2119,,Binary,1243040000044152,3
2120,,Binary,1000513223410004,4
2121,,Binary,0500010223000201,4
2122,,Binary,0104020005210312,4
2123,,Binary,3125001020000040,4
2124,,Binary,0034124534014012,3
2125,,Binary,3100500020001030,4
2126,,Binary,5324020020000012,1
2127,,Binary,1452012023403010,3
2128,,Binary,1020001031400450,3
2129,,Binary,1000020423405132,4
2130,,Binary,1403410220005000,3
2131,,Binary,0201000300050102,4
2132,,Binary,3140531400311023,2
2133,,Binary,2403300050244102,1
2134,,Binary,3040201401021453,2
2135,,Binary,4130500030002014,1
2136,,Binary,3024100023415203,4
2137,,Binary,1400200050003000,4
2138,,Binary,2451100043020124,3
2139,,Binary,0154104034204310,3
2140,,Binary,0423320120054002,4
2141,,Binary,5324000101000000,1
2142,,Binary,3142031440351003,1
2143,,Binary,3421531021041000,4
2144,,Binary,4315000101031030,2
2145,,Binary,0423304023144050,3
2146,,Binary,3041540023144002,1
2147,,Binary,1420013220403215,4
2148,,Binary,0003003530044002,1
2149,,Binary,2104024303203452,1
2150,,Binary,0001300400054003,2
2151,,Binary,2300020034200530,1
2152,,Binary,0500040021004300,2
2153,,Binary,5124430020311240,3
2154,,Binary,1000230400214152,3
2155,,Binary,3152001400311003,4
2156,,Binary,1524201342310100,3
2157,,Binary,5312042000002000,4
2158,,Binary,0500421321300421,3
2159,,Binary,4020230030005000,1
2160,,Binary,1300200040205000,3
2161,,Binary,0021430521430034,2
2162,,Binary,1025400200033201,4
2163,,Binary,0403301523410102,4
2164,,Binary,2143020043250402,1
2165,,Binary,3421531200341003,4
2166,,Binary,1352002400034000,4
2167,,Binary,4021354202300000,1
2168,,Binary,0000013023153000,4
2169,,Binary,1324301021430051,3
2170,,Binary,1420500020004200,3
2171,,Binary,3024241000311345,2
2172,,Binary,1400513020003200,4
2173,,Binary,5201231041301023,3
2174,,Binary,3020153220014013,4
2175,,Binary,1000430101433254,1
2176,,Binary,1340203000500020,1
2177,,Binary,4020500020301003,3
2178,,Binary,0403300103154132,4
2179,,Binary,2351000410304213,4
2180,,Binary,1034002151430302,2
2181,,Binary,0020030025340003,1
2182,,Binary,0021301521341043,2
2183,,Binary,2403324500200130,1
2184,,Binary,4023003423500410,4
2185,,Binary,1340201342350120,1
2186,,Binary,3400531040321040,2
2187,,Binary,4123543102041000,2
2188,,Binary,4020300000002513,4
2189,,Binary,5421000021344003,3
2190,,Binary,0100000020314513,2
2191,,Binary,3020510440001000,2
2192,,Binary,4000000021301543,2
2193,,Binary,4001000320340015,2
2194,,Binary,3124001520011043,2
2195,,Binary,3152001442311020,4
2196,,Binary,1402000425434000,1
2197,,Binary,1524000000013100,3
2198,,Binary,1420010223154001,4
2199,,Binary,0502234041231204,4
2200,,Binary,0503231042310100,4
2201,,Binary,4152324103000013,3
2202,,Binary,5001100320044012,3
2203,,Binary,4000543221400010,1
2204,,Binary,3040235440301020,1
2205,,Binary,1000231040005201,3
2206,,Binary,0020213000400253,1
2207,,Binary,1320300020435001,4
2208,,Binary,0124401224350203,1
2209,,Binary,3120530024014213,1
2210,,Binary,1523320021344000,4
2211,,Binary,0020315223040000,4
2212,,Binary,2401120005044312,1
2213,,Binary,5423013200400200,1
2214,,Binary,1020305020400030,1
2215,,Binary,4023520423401430,3
2216,,Binary,2453024000204132,1
2217,,Binary,4002243531001000,1
2218,,Binary,4000000023150000,4
2219,,Binary,3024001020410052,3
2220,,Binary,1423014023140050,3
2221,,Binary,2301120400250412,3
2222,,Binary,1000000140002354,1
2223,,Binary,1024001330400152,3
2224,,Binary,1023413203400250,1
2225,,Binary,5004100030014002,2
2226,,Binary,0000000051434000,2
2227,,Binary,4013100203053104,1
2228,,Binary,3024241040310050,4
2229,,Binary,2034120534010012,3
2230,,Binary,3120000320314352,1
2231,,Binary,1023400223150041,4
2232,,Binary,0005031441021023,1
2233,,Binary,3541230401001420,2
2234,,Binary,0001024025344012,1
2235,,Binary,1002301443250140,1
2236,,Binary,1423400220005001,3
2237,,Binary,3020001020300050,4
2238,,Binary,4020120423405012,3
2239,,Binary,0400100040303524,1
2240,,Binary,0000000000005413,2
2241,,Binary,1020013203403250,1
2242,,Binary,2154042010004312,3
2243,,Binary,0524430004000200,1
2244,,Binary,1542041340310120,3
2245,,Binary,2104020035210000,4
2246,,Binary,0032300000404513,2
2247,,Binary,3000500040301400,2
2248,,Binary,3002124520340000,3
2249,,Binary,1253040030204010,4
2250,,Binary,4012320050341423,2
2251,,Binary,1300345120000000,2
2252,,Binary,0312324520301403,1
2253,,Binary,4132000420150201,3
2254,,Binary,1324040521434001,2
2255,,Binary,0040030441351000,2
2256,,Binary,0450213003420213,2
2257,,Binary,0501030041321423,2
2258,,Binary,0001000320040015,2
2259,,Binary,0001541301000000,2
2260,,Binary,4050241003200040,3
2261,,Binary,4020300020005000,1
2262,,Binary,3421001021301053,4
2263,,Binary,0002100520433001,4
2264,,Binary,5423013000000000,1
2265,,Binary,3451104000300203,2
2266,,Binary,3521400221400200,4
2267,,Binary,1000231032514102,4
2268,,Binary,3041231440051023,2
2269,,Binary,1000513440000000,2
2270,,Binary,0503324003204132,4
2271,,Binary,5240231440321000,3
2272,,Binary,4521004312040012,3
2273,,Binary,2351301001201004,4
2274,,Binary,2001021501031402,4
2275,,Binary,3501030401020403,2
2276,,Binary,1243200130250302,4
2277,,Binary,2300021005030400,1
2278,,Binary,5423003023003201,1
2279,,Binary,2104004334254010,1
2280,,Binary,0301341002432534,1
2281,,Binary,3240140350044002,2
2282,,Binary,1543003001044000,2
2283,,Binary,2301320041205400,1
2284,,Binary,4010025101300020,4
2285,,Binary,3000000021354000,4
2286,,Binary,3400500020001200,4
2287,,Binary,3000500041001400,2
2288,,Binary,5100100220304000,3
2289,,Binary,3000502020411000,4
2290,,Binary,4302352102030104,4
2291,,Binary,0000010024004512,3
2292,,Binary,1025000220434001,4
2293,,Binary,0020013200103250,4
2294,,Binary,1342320450232400,4
2295,,Binary,4321204300503012,3
2296,,Binary,0400314023004500,2
2297,,Binary,4000100002002514,3
2298,,Binary,0021431501431204,2
2299,,Binary,1030540020404000,3
2300,,Binary,4300524021041403,3
2301,,Binary,4002300050001000,2
2302,,Binary,1340421301340050,2
2303,,Binary,0134042032010510,3
2304,,Binary,2130004204204513,2
2305,,Binary,1240005400300020,1
2306,,Binary,4135030432000000,2
2307,,Binary,2000500334001000,4
2308,,Binary,5041200041001000,3
2309,,Binary,1324500220304000,3
2310,,Binary,0003020520044002,1
2311,,Binary,0040100320004315,2
2312,,Binary,1345200400100000,2
2313,,Binary,4352302101030030,1
2314,,Binary,4010530030001430,2
2315,,Binary,0315302102032134,2
2316,,Binary,0020010000044512,3
2317,,Binary,0154104034214013,3
2318,,Binary,1020301021400251,3
2319,,Binary,3000542320414132,1
2320,,Binary,1300320041005400,2
2321,,Binary,0351241301400034,2
2322,,Binary,1524241302010040,3
2323,,Binary,1423015000412010,3
2324,,Binary,1000320040035000,2
2325,,Binary,1032231440205000,3
2326,,Binary,4325000221001004,1
2327,,Binary,0041030441321453,2
2328,,Binary,1004302100404352,1
2329,,Binary,1003401030005000,2
2330,,Binary,1003024123150102,4
2331,,Binary,1030300020005001,4
2332,,Binary,4001503021433014,1
2333,,Binary,1325020021030000,4
2334,,Binary,0032354123000103,2
2335,,Binary,5400100040023104,2
2336,,Binary,2305000104234032,4
2337,,Binary,0041231400301053,2
2338,,Binary,4310350121041400,2
2339,,Binary,0001124520044302,3
2340,,Binary,4325120001033402,1
2341,,Binary,4002304103202513,4
2342,,Binary,2300020004204500,1
2343,,Binary,3401004225340000,1
2344,,Binary,5200140020344002,3
2345,,Binary,1000230034250002,1
2346,,Binary,2351000041000002,4
2347,,Binary,4321020520340402,3
2348,,Binary,1002031441253001,3
2349,,Binary,0010005320300420,4
2350,,Binary,2100420000211352,4
2351,,Binary,0021134020344053,1
2352,,Binary,3152040000204000,4
2353,,Binary,1000400050003040,2
2354,,Binary,0000153220004000,4
2355,,Binary,4000103250403010,2
2356,,Binary,3124400320015002,1
2357,,Binary,1523413220000201,4
2358,,Binary,0200000024354003,1
2359,,Binary,0123043020403054,1
2360,,Binary,4020041020401254,3
2361,,Binary,0003103023540001,1
2362,,Binary,1423014023544030,1
2363,,Binary,4012105300303124,4
2364,,Binary,4521000320340010,3
2365,,Binary,4210300020005000,1
2366,,Binary,3400104025340003,1
2367,,Binary,3001201440321453,2
2368,,Binary,1300400020405010,3
2369,,Binary,0520043221430210,3
2370,,Binary,4003320023145432,1
2371,,Binary,2030124500044012,3
2372,,Binary,1004421020005002,3
2373,,Binary,3021230450001203,4
2374,,Binary,1002421023405004,3
2375,,Binary,2401124000044352,1
2376,,Binary,3541130020104132,2
2377,,Binary,5300103020003010,4
2378,,Binary,3020130025314003,4
2379,,Binary,4523041220401004,1
2380,,Binary,2543000040201000,1
2381,,Binary,1040231441350001,2
2382,,Binary,0020421300311542,3
2383,,Binary,2134020104054302,3
2384,,Binary,0001203403050003,2
2385,,Binary,0000000025344002,1
2386,,Binary,1400031025340001,1
2387,,Binary,1400400050003010,2
2388,,Binary,4001041021405234,1
2389,,Binary,2154120004214012,3
2390,,Binary,2130524103000403,3
2391,,Binary,4315300000032100,2
2392,,Binary,4325000200401034,1
2393,,Binary,4021001330401050,3
2394,,Binary,4300124500340012,3
2395,,Binary,4513200001000030,2
2396,,Binary,4300020000405432,1
2397,,Binary,0021004321354302,4
2398,,Binary,1320400024005000,3
2399,,Binary,1020400050003000,2
2400,,Binary,1320341020435000,4
2401,,Binary,3401000220340005,3
2402,,Binary,1042300040005400,2
2403,,Binary,1003231030405000,4
2404,,Binary,1254002021404302,3
2405,,Binary,4032500430011000,2
2406,,Binary,4020500020401200,3
2407,,Binary,5124103203014013,3
2408,,Binary,3020120421450310,3
2409,,Binary,5132340102400014,4
2410,,Binary,1203200030005000,4
2411,,Binary,3124401300310052,4
2412,,Binary,2300024004030500,1
2413,,Binary,0421004321304350,1
2414,,Binary,0001030401350423,2
2415,,Binary,4000500020041000,3
2416,,Binary,0020203030400050,1
2417,,Binary,0050012000410014,3
2418,,Binary,5001100021304010,3
2419,,Binary,3152020400000020,4
2420,,Binary,1342023000042415,3
2421,,Binary,0000000020004152,3
2422,,Binary,4100540030402014,1
2423,,Binary,3000100425434001,1
2424,,Binary,2153000230200004,4
2425,,Binary,0003300021544000,3
2426,,Binary,1453001402303100,2
2427,,Binary,4000103050402003,3
2428,,Binary,4132140002000514,3
2429,,Binary,2004324504200132,1
2430,,Binary,2000400050043000,1
2431,,Binary,3021235001301043,1
2432,,Binary,0020003220410050,1
2433,,Binary,3021005403400210,3
2434,,Binary,4023301223415000,1
2435,,Binary,3421031021400054,3
2436,,Binary,0400230000001254,3
2437,,Binary,0000103021450210,3
2438,,Binary,4251042023000042,3
2439,,Binary,2340503240003024,1
2440,,Binary,4125000100001002,3
2441,,Binary,1002312520414210,4
2442,,Binary,1420230041305040,3
2443,,Binary,2000500440031000,3
2444,,Binary,0020005002400034,1
2445,,Binary,1020005040300040,1
2446,,Binary,4000140021405010,3
2447,,Binary,1524400120400000,3
2448,,Binary,2345000240103104,1
2449,,Binary,2300324150231002,4
2450,,Binary,1042240040305024,3
2451,,Binary,1020453223100201,1
2452,,Binary,3005000400021003,1
2453,,Binary,4003000000001534,2
2454,,Binary,3410020025430004,1
2455,,Binary,1020510023044230,3
2456,,Binary,5040200040321000,3
2457,,Binary,2001503030001000,4
2458,,Binary,4300120321350410,4
2459,,Binary,4523041003411004,1
2460,,Binary,0102130004004500,2
2461,,Binary,0020325100004100,4
2462,,Binary,0000435101430204,2
2463,,Binary,4050002100400010,3
2464,,Binary,3124520020301342,4
2465,,Binary,4123240032105002,1
2466,,Binary,1240030441350020,2
2467,,Binary,4512002100030134,3
2468,,Binary,2304020105000400,1
2469,,Binary,1003400220343045,1
2470,,Binary,0132340102402514,3
2471,,Binary,4123203052140040,3
2472,,Binary,1203500030014000,2
2473,,Binary,2000000000014152,3
2474,,Binary,3502230004230230,1
2475,,Binary,1423305020400130,1
2476,,Binary,1243341500012100,2
2477,,Binary,0001100020004315,2
2478,,Binary,1342310440030435,1
2479,,Binary,0020003030400253,1
2480,,Binary,1523000023040132,4
2481,,Binary,1340300450032000,4
2482,,Binary,1003324123050002,4
2483,,Binary,0421401201401254,3
2484,,Binary,1000410223403254,1
2485,,Binary,0003524120040132,3
2486,,Binary,3524004224300003,1
2487,,Binary,1453300003404032,2
2488,,Binary,0000100023154000,4
2489,,Binary,0300345100402030,2
2490,,Binary,4301501330021004,2
2491,,Binary,1403324125004302,1
2492,,Binary,4000040300402514,3
2493,,Binary,0310023401433450,2
2494,,Binary,4023023403453012,1
2495,,Binary,2003324000044152,3
2496,,Binary,3401130025340000,1
2497,,Binary,3401034025040213,1
2498,,Binary,1004001052310142,4
2499,,Binary,1023510220044030,3
2500,,Binary,5030300010004000,2
2501,,Binary,0003003520040001,2
2502,,Binary,5124401324310002,3
2503,,Binary,1342321500200401,4
2504,,Binary,4512304020340403,3
2505,,Binary,5030100030014012,2
2506,,Binary,1023200002004152,3
2507,,Binary,1030025021434021,1
2508,,Binary,4321520421401400,3
2509,,Binary,0000541330000020,2
2510,,Binary,1420510043003000,2
2511,,Binary,3021104020304053,1
2512,,Binary,3041200041005003,1
2513,,Binary,2451400200003000,3
2514,,Binary,0001153400400000,2
2515,,Binary,4350001221401034,2
2516,,Binary,5043300143002104,1
2517,,Binary,0000153220004013,4
2518,,Binary,0154201042311040,2
2519,,Binary,1423320023005102,4
2520,,Binary,1000500221304300,3
2521,,Binary,3041031440050423,2
2522,,Binary,0034042035414002,2
